Type,Subcarrier Spacing,Symbol time,Subcarriers FFT,CP length,Average Received Power (mW),Threshold,SNR,Average Signal Power,Average Noise Power
Barrage,488.281,0.002048,512,64,286.36,1,-0.273111,-2.82093,-2.54782
Barrage,488.281,0.002048,512,64,268.007,1,-0.173253,-2.7342,-2.56095
Barrage,488.281,0.002048,512,64,249.244,1,0.025778,-2.5888,-2.61458
Barrage,244.141,0.004096,1024,64,237.862,1,0.20745,-2.47027,-2.67772
Barrage,488.281,0.002048,512,64,230.774,1,0.291581,-2.41411,-2.70569
Barrage,244.141,0.004096,1024,64,243.53,1,0.442587,-2.3039,-2.74648
Barrage,488.281,0.002048,512,64,267.964,1,0.571167,-2.18765,-2.75882
Barrage,244.141,0.004096,1024,64,324.605,1,0.652494,-2.10317,-2.75566
Barrage,3906.25,0.000256,64,16,301.053,1,0.743355,-2.01881,-2.76216
Barrage,488.281,0.002048,512,64,286.66,1,0.85837,-1.93914,-2.79751
Barrage,488.281,0.002048,512,64,259.45,1,0.982159,-1.87313,-2.85529
Barrage,244.141,0.004096,1024,64,243.928,1,1.04658,-1.84281,-2.88939
Barrage,244.141,0.004096,1024,64,240.928,1,1.17662,-1.78569,-2.9623
Barrage,488.281,0.002048,512,64,242.195,1,1.30404,-1.72884,-3.03288
Barrage,244.141,0.004096,1024,64,255.169,1,1.42003,-1.67152,-3.09155
Barrage,488.281,0.002048,512,64,275.629,1,1.47223,-1.64222,-3.11446
Barrage,488.281,0.002048,512,32,284.931,1,1.56525,-1.58226,-3.14751
Barrage,488.281,0.002048,512,64,280.977,1,1.64458,-1.53214,-3.17671
Barrage,488.281,0.002048,512,64,319.452,1,1.68986,-1.49767,-3.18753
Barrage,244.141,0.004096,1024,64,315.857,1,1.77868,-1.44228,-3.22096
Barrage,3906.25,0.000256,64,64,281.789,1,1.87772,-1.39704,-3.27475
Barrage,244.141,0.004096,1024,64,278.406,1,1.92919,-1.37791,-3.3071
Barrage,488.281,0.002048,512,64,251.468,1,2.02954,-1.34675,-3.37629
Barrage,3906.25,0.000256,64,32,229.93,1,2.12187,-1.32106,-3.44292
Barrage,488.281,0.002048,512,64,245.898,1,2.20552,-1.29487,-3.50039
Barrage,244.141,0.004096,1024,64,281.046,1,2.24363,-1.28007,-3.5237
Barrage,7812.5,0.000128,32,64,297.91,1,2.31381,-1.24436,-3.55817
Barrage,488.281,0.002048,512,64,321.331,1,2.3573,-1.21667,-3.57397
Barrage,976.562,0.001024,256,32,290.07,1,2.40899,-1.18848,-3.59747
Barrage,488.281,0.002048,512,64,266.305,1,2.46951,-1.16277,-3.63228
Barrage,244.141,0.004096,1024,64,252.262,1,2.53763,-1.14312,-3.68075
Barrage,488.281,0.002048,512,64,242.932,1,2.61107,-1.12464,-3.73571
Barrage,1953.12,0.000512,128,64,245.659,1,2.64978,-1.11511,-3.76488
Barrage,488.281,0.002048,512,64,249.685,1,2.72704,-1.09568,-3.82272
Barrage,244.141,0.004096,1024,64,253.323,1,2.79748,-1.07441,-3.87188
Barrage,488.281,0.002048,512,64,273.348,1,2.82319,-1.0653,-3.88849
Barrage,488.281,0.002048,512,64,291.374,1,2.879,-1.0398,-3.91879
Barrage,244.141,0.004096,1024,64,295.794,1,2.92387,-1.0184,-3.94227
Barrage,488.281,0.002048,512,64,316.795,1,2.97926,-0.988641,-3.9679
Barrage,244.141,0.004096,1024,64,314.866,1,3.00952,-0.976449,-3.98596
Barrage,488.281,0.002048,512,64,289.118,1,3.07441,-0.955705,-4.03011
Barrage,488.281,0.002048,512,32,261.73,1,3.14204,-0.940496,-4.08254
Barrage,244.141,0.004096,1024,64,248.889,1,3.17464,-0.934484,-4.10913
Barrage,488.281,0.002048,512,64,236.888,1,3.23385,-0.924419,-4.15827
Barrage,488.281,0.002048,512,64,239.313,1,3.28759,-0.913608,-4.2012
Barrage,3906.25,0.000256,64,64,260.394,1,3.33513,-0.898579,-4.23371
Barrage,488.281,0.002048,512,64,283.625,1,3.35762,-0.889155,-4.24677
Barrage,244.141,0.004096,1024,64,319.355,1,3.40084,-0.867745,-4.26858
Barrage,244.141,0.004096,1024,64,293.526,1,3.43842,-0.853323,-4.29174
Barrage,244.141,0.004096,1024,64,286.188,1,3.45866,-0.84816,-4.30682
Barrage,976.562,0.001024,256,64,249.369,1,3.50188,-0.839663,-4.34154
Barrage,3906.25,0.000256,64,64,235.894,1,3.55068,-0.832176,-4.38285
Barrage,488.281,0.002048,512,64,239.2,1,3.60488,-0.823121,-4.428
Barrage,244.141,0.004096,1024,64,244.522,1,3.63088,-0.818421,-4.4493
Barrage,488.281,0.002048,512,64,255.8,1,3.68038,-0.807529,-4.48791
Barrage,3906.25,0.000256,64,64,279.427,1,3.72217,-0.793933,-4.51611
Barrage,488.281,0.002048,512,64,288.275,1,3.7397,-0.786975,-4.52668
Barrage,976.562,0.001024,256,64,285.321,1,3.76892,-0.776231,-4.54515
Barrage,244.141,0.004096,1024,64,319.725,1,3.80819,-0.759036,-4.56723
Barrage,244.141,0.004096,1024,64,290.863,1,3.85269,-0.74659,-4.59928
Barrage,976.562,0.001024,256,32,284.09,1,3.87655,-0.741479,-4.61803
Barrage,244.141,0.004096,1024,64,259.902,1,3.92529,-0.733566,-4.65886
Barrage,976.562,0.001024,256,32,233.878,1,3.96914,-0.728536,-4.69768
Barrage,244.141,0.004096,1024,64,231.782,1,3.98887,-0.726464,-4.71534
Barrage,1953.12,0.000512,128,64,243.662,1,4.02409,-0.721562,-4.74566
Barrage,488.281,0.002048,512,64,261.481,1,4.05634,-0.713363,-4.7697
Barrage,244.141,0.004096,1024,64,299.028,1,4.07116,-0.707771,-4.77893
Barrage,244.141,0.004096,1024,64,307.741,1,4.10078,-0.69489,-4.79567
Barrage,244.141,0.004096,1024,64,284.403,1,4.12882,-0.685391,-4.81421
Barrage,244.141,0.004096,1024,64,265.504,1,4.15858,-0.679278,-4.83785
Barrage,244.141,0.004096,1024,64,244.936,1,4.17496,-0.677053,-4.85202
Barrage,244.141,0.004096,1024,64,245.74,1,4.21311,-0.672648,-4.88576
Barrage,244.141,0.004096,1024,64,248.535,1,4.25635,-0.667019,-4.92337
Barrage,488.281,0.002048,512,64,254.371,1,4.27835,-0.663674,-4.94202
Barrage,488.281,0.002048,512,64,262.745,1,4.31871,-0.655911,-4.97462
Barrage,244.141,0.004096,1024,64,255.6,1,4.34866,-0.646901,-4.99556
Barrage,976.562,0.001024,256,64,293.989,1,4.37567,-0.636617,-5.01229
Barrage,976.562,0.001024,256,16,292.091,1,4.38736,-0.632193,-5.01955
Barrage,244.141,0.004096,1024,64,307.544,1,4.41298,-0.621701,-5.03468
Barrage,488.281,0.002048,512,64,295.664,1,4.44076,-0.614761,-5.05552
Barrage,976.562,0.001024,256,16,267.891,1,4.45847,-0.611627,-5.0701
Barrage,15625,6.40E-05,16,32,257.373,1,4.49527,-0.606847,-5.10212
Barrage,488.281,0.002048,512,64,243.871,1,4.52898,-0.60424,-5.13322
Barrage,976.562,0.001024,256,64,235.053,1,4.55623,-0.60243,-5.15866
Barrage,244.141,0.004096,1024,64,241.465,1,4.56389,-0.602053,-5.16594
Barrage,244.141,0.004096,1024,64,274.825,1,4.58695,-0.597077,-5.18402
Barrage,244.141,0.004096,1024,64,291.002,1,4.60837,-0.589253,-5.19763
Barrage,1953.12,0.000512,128,64,301.843,1,4.61952,-0.584738,-5.20426
Barrage,488.281,0.002048,512,64,284.533,1,4.63776,-0.579275,-5.21704
Barrage,488.281,0.002048,512,64,267.795,1,4.65778,-0.57626,-5.23404
Barrage,976.562,0.001024,256,32,240.736,1,4.68235,-0.574112,-5.25646
Barrage,976.562,0.001024,256,64,245.397,1,4.69633,-0.573168,-5.2695
Barrage,488.281,0.002048,512,64,240.102,1,4.72748,-0.570188,-5.29767
Barrage,488.281,0.002048,512,64,250.859,1,4.75851,-0.566405,-5.32491
Barrage,244.141,0.004096,1024,64,269.693,1,4.7727,-0.563896,-5.33659
Barrage,244.141,0.004096,1024,64,277.988,1,4.79596,-0.557634,-5.35359
Barrage,244.141,0.004096,1024,64,293.291,1,4.81405,-0.55135,-5.3654
Barrage,488.281,0.002048,512,64,278.108,1,4.82834,-0.54677,-5.37511
Barrage,976.562,0.001024,256,64,268.41,1,4.8366,-0.544565,-5.38117
Barrage,488.281,0.002048,512,64,275.486,1,4.85897,-0.540114,-5.39908
Barrage,244.141,0.004096,1024,64,261.018,1,4.88713,-0.536527,-5.42365
Barrage,244.141,0.004096,1024,64,242.866,1,4.90145,-0.535286,-5.43674
Barrage,7812.5,0.000128,32,64,244.238,1,4.93064,-0.532684,-5.46332
Barrage,3906.25,0.000256,64,64,256.689,1,4.95851,-0.529207,-5.48772
Barrage,488.281,0.002048,512,64,261.464,1,4.97027,-0.52733,-5.4976
Barrage,3906.25,0.000256,64,32,273.554,1,4.98801,-0.523555,-5.51156
Barrage,7812.5,0.000128,32,16,278.159,1,4.99915,-0.520141,-5.51929
Barrage,1953.12,0.000512,128,64,309.613,1,5.0183,-0.512593,-5.53089
Barrage,488.281,0.002048,512,64,293.022,1,5.02944,-0.509712,-5.53915
Barrage,976.562,0.001024,256,64,256.672,1,5.05311,-0.506404,-5.55951
Barrage,976.562,0.001024,256,32,248.685,1,5.07449,-0.505495,-5.57999
Barrage,488.281,0.002048,512,64,229.938,1,5.08482,-0.505453,-5.59027
Barrage,7812.5,0.000128,32,32,226.846,1,5.10768,-0.504696,-5.61238
Barrage,244.141,0.004096,1024,64,242.436,1,5.13214,-0.501769,-5.63391
Barrage,488.281,0.002048,512,64,284.761,1,5.15486,-0.495953,-5.65082
Barrage,244.141,0.004096,1024,64,310.47,1,5.16354,-0.492617,-5.65616
Barrage,3906.25,0.000256,64,32,315.845,1,5.18025,-0.485446,-5.66569
Barrage,488.281,0.002048,512,64,293.239,1,5.19104,-0.482054,-5.67309
Barrage,976.562,0.001024,256,64,274.456,1,5.1979,-0.480422,-5.67833
Barrage,7812.5,0.000128,32,64,270.167,1,5.21727,-0.477412,-5.69468
Barrage,244.141,0.004096,1024,64,261.397,1,5.24092,-0.475031,-5.71595
Barrage,488.281,0.002048,512,64,244.741,1,5.26485,-0.473227,-5.73807
Barrage,488.281,0.002048,512,64,250.682,1,5.27686,-0.472212,-5.74907
Barrage,488.281,0.002048,512,64,257.29,1,5.29817,-0.469838,-5.768
Barrage,244.141,0.004096,1024,64,260.539,1,5.31221,-0.467664,-5.77988
Barrage,976.562,0.001024,256,32,256.772,1,5.31691,-0.466562,-5.78348
Barrage,488.281,0.002048,512,64,260.274,1,5.32454,-0.464045,-5.78859
Barrage,1953.12,0.000512,128,16,313.703,1,5.34055,-0.457548,-5.7981
Barrage,244.141,0.004096,1024,64,301.837,1,5.36028,-0.453323,-5.81361
Barrage,488.281,0.002048,512,64,155.22,1,-2.16174,-12.9793,-10.8175
Barrage,488.281,0.002048,512,64,309.267,1,-2.53741,-8.6184,-6.08099
Barrage,488.281,0.002048,512,64,307.722,1,-2.40549,-7.58519,-5.1797
Barrage,244.141,0.004096,1024,64,279.077,1,-2.05925,-6.2547,-4.19545
Barrage,244.141,0.004096,1024,64,257.699,1,-1.71091,-5.40792,-3.69701
Barrage,244.141,0.004096,1024,64,238.463,1,-1.39487,-4.81715,-3.42228
Barrage,488.281,0.002048,512,64,234.072,1,-1.25439,-4.57945,-3.32506
Barrage,976.562,0.001024,256,64,233.187,1,-1.01504,-4.16166,-3.14662
Barrage,1953.12,0.000512,128,32,265.915,1,-0.825097,-3.78999,-2.96489
Barrage,244.141,0.004096,1024,64,280.566,1,-0.743036,-3.61514,-2.8721
Barrage,488.281,0.002048,512,64,316.047,1,-0.581472,-3.31133,-2.72985
Barrage,244.141,0.004096,1024,64,280.859,1,-0.40369,-3.08572,-2.68203
Barrage,488.281,0.002048,512,32,261.596,1,-0.215891,-2.90371,-2.68782
Barrage,488.281,0.002048,512,64,243.035,1,-0.119795,-2.82287,-2.70308
Barrage,244.141,0.004096,1024,64,246.025,1,0.0719404,-2.67491,-2.74686
Barrage,488.281,0.002048,512,64,244.712,1,0.25332,-2.53589,-2.78921
Barrage,488.281,0.002048,512,64,251.527,1,0.336886,-2.46984,-2.80673
Barrage,488.281,0.002048,512,64,271.834,1,0.485538,-2.3386,-2.82414
Barrage,244.141,0.004096,1024,64,289.616,1,0.6099,-2.21384,-2.82374
Barrage,488.281,0.002048,512,64,295.296,1,0.6894,-2.13684,-2.82624
Barrage,244.141,0.004096,1024,64,300.045,1,0.777852,-2.05235,-2.8302
Barrage,488.281,0.002048,512,64,308.739,1,0.892293,-1.95075,-2.84304
Barrage,488.281,0.002048,512,64,283.215,1,1.02037,-1.86717,-2.88754
Barrage,1953.12,0.000512,128,16,275.663,1,1.0877,-1.83036,-2.91806
Barrage,488.281,0.002048,512,64,251.817,1,1.22194,-1.77056,-2.9925
Barrage,244.141,0.004096,1024,64,236.854,1,1.34589,-1.72037,-3.06625
Barrage,488.281,0.002048,512,64,237.579,1,1.45631,-1.67373,-3.13004
Barrage,488.281,0.002048,512,64,254.85,1,1.50794,-1.64836,-3.1563
Barrage,488.281,0.002048,512,64,268.601,1,1.59927,-1.59275,-3.19202
Barrage,488.281,0.002048,512,64,318.145,1,1.67843,-1.53303,-3.21147
Barrage,488.281,0.002048,512,64,314.512,1,1.7223,-1.50395,-3.22625
Barrage,244.141,0.004096,1024,64,281.064,1,1.8068,-1.45842,-3.26522
Barrage,976.562,0.001024,256,16,260.792,1,1.89804,-1.42334,-3.32139
Barrage,488.281,0.002048,512,64,244.156,1,1.94551,-1.40794,-3.35345
Barrage,976.562,0.001024,256,32,236.281,1,2.04486,-1.3769,-3.42176
Barrage,244.141,0.004096,1024,64,249.957,1,2.14558,-1.34319,-3.48877
Barrage,1953.12,0.000512,128,32,259.719,1,2.2377,-1.30613,-3.54383
Barrage,488.281,0.002048,512,64,276.052,1,2.27854,-1.28653,-3.56508
Barrage,244.141,0.004096,1024,64,296.9,1,2.34981,-1.2454,-3.5952
Barrage,244.141,0.004096,1024,64,308.934,1,2.39325,-1.21991,-3.61316
Barrage,488.281,0.002048,512,64,302.49,1,2.4396,-1.19379,-3.63339
Barrage,488.281,0.002048,512,64,309.916,1,2.50659,-1.15825,-3.66484
Barrage,244.141,0.004096,1024,64,282.199,1,2.58242,-1.1286,-3.71102
Barrage,244.141,0.004096,1024,64,266.362,1,2.66347,-1.10548,-3.76894
Barrage,488.281,0.002048,512,64,251.478,1,2.70311,-1.09595,-3.79906
Barrage,244.141,0.004096,1024,64,238.013,1,2.7761,-1.0805,-3.8566
Barrage,976.562,0.001024,256,16,234.725,1,2.84077,-1.06509,-3.90586
Barrage,244.141,0.004096,1024,64,245.107,1,2.87066,-1.0565,-3.92716
Barrage,244.141,0.004096,1024,64,271.088,1,2.92483,-1.03499,-3.95982
Barrage,244.141,0.004096,1024,64,298.782,1,2.9728,-1.01036,-3.98316
Barrage,488.281,0.002048,512,64,299.644,1,3.02536,-0.986926,-4.01229
Barrage,976.562,0.001024,256,64,281.952,1,3.05119,-0.978564,-4.02975
Barrage,488.281,0.002048,512,64,256.521,1,3.10675,-0.965415,-4.07216
Barrage,488.281,0.002048,512,64,238.655,1,3.168,-0.953816,-4.12181
Barrage,488.281,0.002048,512,64,236.981,1,3.20025,-0.947678,-4.14793
Barrage,244.141,0.004096,1024,64,248.394,1,3.26669,-0.93314,-4.19983
Barrage,488.281,0.002048,512,64,266.323,1,3.32916,-0.916245,-4.2454
Barrage,976.562,0.001024,256,64,289.585,1,3.38129,-0.896233,-4.27753
Barrage,488.281,0.002048,512,64,301.975,1,3.40428,-0.885261,-4.28954
Barrage,244.141,0.004096,1024,64,293.57,1,3.44482,-0.866946,-4.31177
Barrage,488.281,0.002048,512,64,308.56,1,3.48638,-0.847651,-4.33403
Barrage,488.281,0.002048,512,64,303.872,1,3.50988,-0.838642,-4.34852
Barrage,3906.25,0.000256,64,32,285.244,1,3.56229,-0.823783,-4.38607
Barrage,488.281,0.002048,512,64,259.801,1,3.61894,-0.812822,-4.43176
Barrage,488.281,0.002048,512,64,239.67,1,3.67311,-0.804338,-4.47745
Barrage,244.141,0.004096,1024,64,235.156,1,3.69756,-0.800963,-4.49852
Barrage,244.141,0.004096,1024,64,246.624,1,3.7414,-0.794257,-4.53565
Barrage,1953.12,0.000512,128,64,254.04,1,3.77925,-0.785178,-4.56442
Barrage,15625,6.40E-05,16,64,263.841,1,3.79693,-0.779072,-4.576
Barrage,488.281,0.002048,512,64,309.908,1,3.82779,-0.765195,-4.59298
Barrage,1953.12,0.000512,128,8,298.042,1,3.86399,-0.751081,-4.61508
Barrage,488.281,0.002048,512,64,271.243,1,3.89952,-0.74309,-4.64261
Barrage,976.562,0.001024,256,64,250.165,1,3.91906,-0.740002,-4.65906
Barrage,488.281,0.002048,512,64,246.766,1,3.9641,-0.733881,-4.69799
Barrage,488.281,0.002048,512,64,244.923,1,4.01368,-0.726416,-4.74009
Barrage,244.141,0.004096,1024,64,250.307,1,4.03857,-0.722125,-4.7607
Barrage,1953.12,0.000512,128,16,260.837,1,4.08398,-0.71223,-4.79621
Barrage,244.141,0.004096,1024,64,291.265,1,4.12228,-0.699602,-4.82189
Barrage,488.281,0.002048,512,64,309.473,1,4.13765,-0.692853,-4.8305
Barrage,244.141,0.004096,1024,64,284.451,1,4.16638,-0.681515,-4.84789
Barrage,488.281,0.002048,512,64,306.479,1,4.19762,-0.668956,-4.86657
Barrage,488.281,0.002048,512,64,301.566,1,4.23483,-0.658042,-4.89287
Barrage,976.562,0.001024,256,32,277.264,1,4.25559,-0.653673,-4.90926
Barrage,244.141,0.004096,1024,64,264.345,1,4.29953,-0.646994,-4.94652
Barrage,976.562,0.001024,256,16,237.23,1,4.34061,-0.642457,-4.98307
Barrage,488.281,0.002048,512,64,242.95,1,4.35987,-0.64045,-5.00032
Barrage,488.281,0.002048,512,64,236.88,1,4.39201,-0.636731,-5.02875
Barrage,488.281,0.002048,512,64,260.172,1,4.41965,-0.630798,-5.05045
Barrage,976.562,0.001024,256,64,276.393,1,4.44441,-0.622072,-5.06648
Barrage,488.281,0.002048,512,64,313.937,1,4.45689,-0.616984,-5.07387
Barrage,244.141,0.004096,1024,64,288.11,1,4.4799,-0.609806,-5.0897
Barrage,244.141,0.004096,1024,64,263.882,1,4.50454,-0.605675,-5.11022
Barrage,488.281,0.002048,512,64,241.402,1,4.51861,-0.604367,-5.12298
Barrage,488.281,0.002048,512,64,233.808,1,4.54881,-0.602265,-5.15107
Barrage,244.141,0.004096,1024,64,237.711,1,4.58475,-0.598837,-5.18359
Barrage,244.141,0.004096,1024,64,256.383,1,4.6206,-0.59369,-5.21429
Barrage,244.141,0.004096,1024,64,268.705,1,4.63692,-0.590549,-5.22747
Barrage,244.141,0.004096,1024,64,288.778,1,4.66444,-0.582599,-5.24704
Barrage,244.141,0.004096,1024,64,302.316,1,4.68636,-0.57422,-5.26058
Barrage,976.562,0.001024,256,16,280.13,1,4.69644,-0.570908,-5.26735
Barrage,488.281,0.002048,512,64,309.373,1,4.71967,-0.561788,-5.28146
Barrage,488.281,0.002048,512,64,303.378,1,4.74912,-0.554038,-5.30316
Barrage,3906.25,0.000256,64,64,258.119,1,4.78318,-0.54897,-5.33215
Barrage,488.281,0.002048,512,64,254.806,1,4.80088,-0.546966,-5.34784
Barrage,976.562,0.001024,256,64,247.714,1,4.83326,-0.544391,-5.37765
Barrage,488.281,0.002048,512,32,240.089,1,4.86044,-0.542397,-5.40284
Barrage,244.141,0.004096,1024,64,250.561,1,4.87227,-0.541151,-5.41342
Barrage,244.141,0.004096,1024,64,255.71,1,4.89232,-0.537325,-5.42965
Barrage,488.281,0.002048,512,64,291.35,1,4.91086,-0.531006,-5.44187
Barrage,488.281,0.002048,512,64,312.486,1,4.92302,-0.525939,-5.44895
Barrage,244.141,0.004096,1024,64,309.734,1,4.93986,-0.51953,-5.45939
Barrage,488.281,0.002048,512,64,285.094,1,4.96456,-0.514337,-5.4789
Barrage,244.141,0.004096,1024,64,245.86,1,4.98883,-0.512341,-5.50117
Barrage,488.281,0.002048,512,64,226.721,1,4.99995,-0.512169,-5.51212
Barrage,488.281,0.002048,512,64,225.756,1,5.02215,-0.511964,-5.53412
Barrage,244.141,0.004096,1024,64,228.222,1,5.04429,-0.510993,-5.55528
Barrage,244.141,0.004096,1024,64,259.884,1,5.05546,-0.509576,-5.56504
Barrage,488.281,0.002048,512,64,277.414,1,5.07644,-0.504322,-5.58076
Barrage,488.281,0.002048,512,64,312.381,1,5.09262,-0.497449,-5.59007
Barrage,488.281,0.002048,512,64,273.95,1,5.1052,-0.49347,-5.59867
Barrage,1953.12,0.000512,128,64,279.531,1,5.11467,-0.491367,-5.60604
Barrage,976.562,0.001024,256,32,263.976,1,5.13852,-0.487845,-5.62636
Barrage,244.141,0.004096,1024,64,261.005,1,5.16787,-0.484633,-5.6525
Barrage,244.141,0.004096,1024,64,256.003,1,5.18298,-0.483241,-5.66622
Barrage,244.141,0.004096,1024,64,252.989,1,5.21245,-0.480408,-5.69286
Barrage,244.141,0.004096,1024,64,262.091,1,5.23957,-0.476589,-5.71616
Barrage,244.141,0.004096,1024,64,274.164,1,5.25884,-0.472826,-5.73167
Barrage,244.141,0.004096,1024,64,281.408,1,5.26492,-0.470987,-5.73591
Barrage,244.141,0.004096,1024,64,289.072,1,5.27488,-0.467488,-5.74236
Barrage,488.281,0.002048,512,64,314.194,1,5.29001,-0.461364,-5.75137
Barrage,488.281,0.002048,512,64,302.03,1,5.29974,-0.458663,-5.7584
Barrage,488.281,0.002048,512,64,285.316,1,5.31818,-0.455582,-5.77376
Barrage,976.562,0.001024,256,32,246.469,1,5.34228,-0.454311,-5.79659
Barrage,244.141,0.004096,1024,64,230.844,1,5.36116,-0.454459,-5.81562
Barrage,488.281,0.002048,512,64,229.687,1,5.37057,-0.454416,-5.82499
Barrage,976.562,0.001024,256,16,230.138,1,5.38927,-0.453271,-5.84254
Barrage,976.562,0.001024,256,64,290.612,1,5.40859,-0.449297,-5.85789
Barrage,976.562,0.001024,256,64,306.478,1,5.41653,-0.446514,-5.86304
Barrage,976.562,0.001024,256,64,330.691,1,5.43057,-0.440842,-5.87142
Barrage,488.281,0.002048,512,64,289.174,1,5.43724,-0.438378,-5.87562
Barrage,488.281,0.002048,512,64,269.36,1,5.45144,-0.435742,-5.88718
Barrage,488.281,0.002048,512,64,267.986,1,5.46881,-0.433429,-5.90223
Barrage,488.281,0.002048,512,64,289.683,1,-2.41688,-8.82863,-6.41175
Barrage,488.281,0.002048,512,64,285.81,1,-2.31161,-7.77167,-5.46006
Barrage,15625,6.40E-05,16,64,272.079,1,-1.99596,-6.40908,-4.41312
Barrage,244.141,0.004096,1024,64,254.439,1,-1.71636,-5.64688,-3.93053
Barrage,488.281,0.002048,512,64,241.025,1,-1.37067,-4.90266,-3.53199
Barrage,488.281,0.002048,512,64,246.455,1,-1.23471,-4.65136,-3.41665
Barrage,488.281,0.002048,512,64,246.735,1,-0.99992,-4.21933,-3.21941
Barrage,3906.25,0.000256,64,64,262.52,1,-0.80891,-3.8616,-3.05269
Barrage,244.141,0.004096,1024,64,277.408,1,-0.723664,-3.70133,-2.97767
Barrage,488.281,0.002048,512,64,270.838,1,-0.567213,-3.39467,-2.82745
Barrage,244.141,0.004096,1024,64,291.315,1,-0.392245,-3.15011,-2.75787
Barrage,976.562,0.001024,256,64,257.039,1,-0.204364,-2.96199,-2.75763
Barrage,488.281,0.002048,512,64,237.117,1,-0.109396,-2.88214,-2.77274
Barrage,244.141,0.004096,1024,64,229.653,1,0.0781906,-2.74297,-2.82116
Barrage,488.281,0.002048,512,64,237.016,1,0.257444,-2.60941,-2.86686
Barrage,488.281,0.002048,512,64,266.617,1,0.340317,-2.54063,-2.88094
Barrage,976.562,0.001024,256,64,280.077,1,0.489274,-2.40592,-2.8952
Barrage,488.281,0.002048,512,64,309.203,1,0.61028,-2.27182,-2.8821
Barrage,488.281,0.002048,512,64,316.823,1,0.686538,-2.18341,-2.86995
Barrage,976.562,0.001024,256,16,293.298,1,0.775814,-2.09718,-2.87299
Barrage,244.141,0.004096,1024,64,295.858,1,0.892987,-1.99962,-2.8926
Barrage,244.141,0.004096,1024,64,286.875,1,1.02088,-1.91161,-2.93249
Barrage,244.141,0.004096,1024,64,280.214,1,1.08862,-1.87368,-2.9623
Barrage,488.281,0.002048,512,64,251.308,1,1.2241,-1.80814,-3.03224
Barrage,1953.12,0.000512,128,64,252.161,1,1.35377,-1.74815,-3.10192
Barrage,488.281,0.002048,512,64,246.076,1,1.46972,-1.69541,-3.16513
Barrage,7812.5,0.000128,32,8,251.741,1,1.52081,-1.66961,-3.19042
Barrage,488.281,0.002048,512,64,264.897,1,1.61029,-1.61743,-3.22772
Barrage,488.281,0.002048,512,32,289.745,1,1.68938,-1.56549,-3.25487
Barrage,976.562,0.001024,256,64,290.716,1,1.73288,-1.53388,-3.26676
Barrage,488.281,0.002048,512,64,270.857,1,1.81837,-1.48647,-3.30484
Barrage,244.141,0.004096,1024,64,237.336,1,1.90889,-1.45225,-3.36113
Barrage,1953.12,0.000512,128,32,234.337,1,1.95472,-1.43793,-3.39265
Barrage,488.281,0.002048,512,64,224.342,1,2.04738,-1.41114,-3.45852
Barrage,976.562,0.001024,256,64,235.158,1,2.14133,-1.38127,-3.5226
Barrage,244.141,0.004096,1024,64,253.761,1,2.22876,-1.3468,-3.57556
Barrage,488.281,0.002048,512,64,266.268,1,2.26742,-1.32792,-3.59533
Barrage,244.141,0.004096,1024,64,301.124,1,2.33572,-1.28794,-3.62366
Barrage,488.281,0.002048,512,64,301.98,1,2.39711,-1.24965,-3.64676
Barrage,488.281,0.002048,512,64,288.822,1,2.42679,-1.2337,-3.6605
Barrage,244.141,0.004096,1024,64,294.565,1,2.49081,-1.20135,-3.69217
